price,sqft,bedroom,bathroom,balcony,age,flooring,furnishing,facing,parking,gated_security,amenities,locality,Children,Club,Fire,Gas,Gym,Intercom,Internet,Lift,Park,Security,Sewage,Shopping,Swimming,Visitor,price/sqft
5000000,1350,2,2,3,5,0,2,2,2,1,4,Hosahalli,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3703.703704
5500000,900,2,2,0,0,0,1,2,1,0,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111.111111
20000000,1600,4,8,0,5,0,2,2,2,0,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500
6500000,1030,2,2,2,3,1,2,2,1,1,1,Hosahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6310.679612
5000000,902,2,2,1,3,1,2,1,2,1,6,Hosahalli,0,0,1,0,1,0,0,1,1,1,0,0,1,0,5543.237251
7500000,1090,2,2,1,3,0,1,1,2,1,2,Hosahalli,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6880.733945
23000000,4800,4,7,0,5,0,2,2,2,0,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4791.666667
25000000,2006,3,3,1,2,1,3,2,2,1,13,Hosahalli,1,1,1,0,1,1,1,1,1,1,1,1,1,1,12462.61216
9000000,1103,2,2,1,5,1,1,2,2,1,13,Hosahalli,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8159.564823
6000000,1100,2,2,3,2,0,2,4,2,1,9,Hosahalli,1,1,1,0,1,0,0,1,1,1,0,0,1,1,5454.545455
6000000,1200,2,2,3,3,1,3,0,2,1,6,Hosahalli,1,1,0,0,1,0,0,1,0,1,0,0,1,0,5000
18000000,1911,3,3,2,5,1,1,2,2,1,12,Hosahalli,1,1,1,1,1,1,0,1,1,1,1,0,1,1,9419.152276
16000000,1850,3,3,2,5,0,2,2,2,1,11,Hosahalli,1,1,1,1,1,0,0,1,1,1,1,0,1,1,8648.648649
13000000,1000,2,2,2,5,1,2,2,2,1,14,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13000
5850000,1095,2,2,2,3,1,2,0,1,1,9,Hosahalli,1,1,0,0,1,1,0,1,0,1,1,0,1,1,5342.465753
10000000,1800,3,3,4,3,1,2,1,2,1,10,Hosahalli,1,1,0,1,0,1,0,1,1,1,1,0,1,1,5555.555556
13000000,1206,2,2,1,5,1,1,2,1,1,13,Hosahalli,1,1,1,1,1,1,0,1,1,1,1,1,1,1,10779.43615
12400000,1204,2,2,1,5,1,1,3,1,1,10,Hosahalli,1,1,0,0,1,0,1,1,1,1,1,0,1,1,10299.00332
9900000,1200,2,2,2,5,3,2,2,1,1,12,Hosahalli,1,1,1,0,1,1,1,1,1,1,1,0,1,1,8250
9900000,1143,2,2,1,5,1,1,2,2,1,14,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8661.417323
9500000,1800,3,3,3,2,0,2,1,2,1,11,Hosahalli,1,1,1,0,1,0,0,1,1,1,1,1,1,1,5277.777778
9500000,1066,2,2,1,0,1,1,2,2,1,14,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8911.819887
12000000,1451,3,2,1,5,0,1,7,1,0,8,Hosahalli,1,1,1,0,0,0,0,1,1,0,1,0,1,1,8270.158511
12000000,1200,2,2,2,5,1,1,6,1,1,14,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10000
13200000,1477,3,2,0,1,0,1,2,2,1,2,Hosahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8937.034529
13000000,1200,2,2,1,0,0,1,1,2,1,14,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10833.33333
8800000,1146,2,2,1,5,2,1,2,1,1,14,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7678.883072
17900000,1711,3,3,1,0,1,1,2,1,1,13,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,0,1,1,10461.71829
13000000,1146,2,2,1,0,1,1,2,2,1,9,Hosahalli,1,0,1,0,1,0,0,1,0,1,1,1,1,1,11343.80454
10000000,956,2,2,1,0,1,1,2,2,1,6,Hosahalli,0,1,1,0,1,0,0,1,1,1,0,0,0,0,10460.25105
11800000,1206,2,2,1,5,1,1,0,1,1,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9784.411277
18700000,1726,3,3,1,0,1,1,2,2,1,7,Hosahalli,1,1,0,0,1,0,0,1,0,1,1,0,1,0,10834.29896
19500000,1860,3,3,1,5,1,2,2,1,1,8,Hosahalli,1,1,0,0,1,0,0,1,0,1,1,0,1,1,10483.87097
14200000,1280,2,2,2,1,1,2,3,1,1,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11093.75
16000000,2400,4,10,2,3,1,2,2,2,0,2,Hosakerahalli,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6666.666667
20000000,1500,4,8,1,3,0,2,3,2,1,6,Hosakerahalli,1,0,0,0,0,1,1,0,0,1,0,1,0,1,13333.33333
13000000,1100,2,2,0,2,0,2,1,2,0,2,Hosakerahalli,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11818.18182
7718000,1135,2,2,0,0,0,2,2,2,1,1,Hosakerahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6800
16000000,2000,3,3,1,0,1,1,1,2,1,3,Hosakerahalli,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8000
14000000,1200,4,3,0,4,0,2,2,3,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11666.66667
5076000,940,2,2,2,0,1,1,5,2,1,7,Hosakerahalli,1,1,0,0,1,0,0,1,0,1,0,0,1,1,5400
24000000,2400,3,3,2,4,0,2,8,1,0,3,Hosakerahalli,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10000
13000000,2520,3,3,0,3,0,2,1,2,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158.730159
9000000,1800,4,4,0,4,0,1,1,0,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
4200000,950,2,2,2,4,0,2,5,1,1,4,Hosakerahalli,0,0,0,1,0,0,1,1,0,1,0,0,0,0,4421.052632
6000000,1200,2,2,0,3,0,2,1,2,1,1,Hosakerahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5000
5500000,1200,2,2,0,3,0,1,2,2,1,1,Hosakerahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4583.333333
7000000,970,2,2,0,4,0,2,2,2,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216.494845
17000000,5350,4,6,0,3,0,0,1,0,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3177.570093
20000000,3280,4,5,0,5,0,3,2,1,0,1,Hosakerahalli,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6097.560976
31000000,2378,3,3,3,1,0,3,2,2,1,14,Hosakerahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13036.16484
8900000,1260,3,3,1,0,0,0,4,2,1,1,Hosakerahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7063.492063
12500000,1800,3,3,1,4,0,2,2,2,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6944.444444
6500000,600,2,2,0,2,0,2,4,0,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10833.33333
18500000,3300,3,4,1,1,0,2,2,1,0,2,Hosakerahalli,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5606.060606
12500000,2400,4,4,2,1,0,2,6,1,0,0,Hosakerahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208.333333
12500000,2000,3,3,2,5,1,2,1,2,1,11,Hosakerahalli,1,1,1,1,1,0,1,1,1,1,0,1,0,1,6250
37000000,6000,4,7,4,3,0,2,1,2,0,2,Hosakerahalli,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6166.666667
505000000,1172,2,2,3,3,1,2,1,2,1,6,Hosakerahalli,0,0,1,0,0,1,1,1,0,1,0,0,0,1,430887.372
8500000,1150,2,2,2,2,0,2,2,2,1,8,HSR Layout,1,0,1,0,0,0,1,1,0,1,1,1,0,1,7391.304348
9000000,1465,3,3,1,2,1,3,1,2,0,2,HSR Layout,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6143.34471
21000000,2100,3,3,3,0,1,2,2,1,1,6,HSR Layout,1,0,1,0,0,1,0,1,0,1,0,0,0,1,10000
6000000,1000,2,2,1,3,1,2,1,2,1,3,HSR Layout,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6000
7900000,1280,2,2,2,4,1,2,1,2,1,5,HSR Layout,1,1,0,0,1,0,0,1,0,1,0,0,0,0,6171.875
21500000,1474,3,3,2,0,1,1,0,2,1,11,HSR Layout,1,0,1,1,1,0,1,1,1,1,1,0,1,1,14586.16011
8000000,1007,2,2,1,3,2,2,2,2,1,5,HSR Layout,0,1,0,0,1,0,1,1,0,1,0,0,0,0,7944.389275
6500000,1200,2,2,1,4,1,2,2,2,1,1,HSR Layout,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5416.666667
8500000,1150,2,2,3,5,0,2,2,1,1,2,HSR Layout,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7391.304348
17000000,2100,3,3,5,4,1,2,2,2,1,4,HSR Layout,0,0,1,1,0,0,0,1,0,1,0,0,0,0,8095.238095
7000000,748,1,1,2,4,1,2,2,2,0,11,HSR Layout,1,1,1,1,1,1,0,1,1,0,1,0,1,1,9358.28877
16500000,2200,4,5,0,4,0,2,0,2,0,0,HSR Layout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
17900000,1775,3,3,1,3,1,2,2,2,1,13,HSR Layout,1,1,1,1,1,1,1,1,1,1,1,0,1,1,10084.50704
6000000,920,2,2,2,5,1,1,2,1,1,2,HSR Layout,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6521.73913
8000000,920,2,2,2,5,1,3,2,2,1,1,HSR Layout,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8695.652174
12200000,1620,3,3,2,3,1,2,5,2,1,9,HSR Layout,1,1,1,0,1,0,0,1,1,1,1,0,1,0,7530.864198
5000000,800,1,1,1,4,1,2,5,2,1,5,HSR Layout,0,0,0,0,0,0,1,1,0,1,1,0,0,1,6250
60000000,9000,4,17,8,3,0,0,2,1,1,3,HSR Layout,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6666.666667
22500000,1291,2,2,1,3,1,3,1,2,1,14,HSR Layout,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17428.35012
23000000,1500,4,5,0,2,0,3,2,2,0,0,HSR Layout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15333.33333
9000000,1100,2,2,2,4,0,2,3,2,1,2,HSR Layout,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8181.818182
8500000,970,2,2,1,3,1,2,2,2,1,14,HSR Layout,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8762.886598
11500000,1192,2,2,1,2,1,2,2,2,1,10,HSR Layout,1,1,0,0,1,1,1,1,0,1,1,0,1,1,9647.651007
7400000,1255,3,2,1,4,1,2,3,1,1,8,HSR Layout,1,1,0,1,1,1,1,1,0,1,0,0,0,0,5896.414343
12000000,1320,2,2,1,3,1,2,5,2,1,13,HSR Layout,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9090.909091
25000000,1980,2,2,3,5,0,2,8,2,1,11,Jalahalli,1,1,1,1,1,0,0,1,1,1,1,0,1,1,12626.26263
13000000,1478,2,2,2,4,1,2,1,2,1,2,Jalahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8795.669824
12000000,1695,3,3,2,4,1,2,1,2,1,13,Jalahalli,1,1,1,1,1,1,1,1,0,1,1,1,1,1,7079.646018
9200000,1327,3,3,2,2,0,2,3,2,1,3,Jalahalli,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6932.931424
9500000,1240,2,2,0,3,3,2,4,0,0,0,Jalahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7661.290323
10000000,1240,3,2,0,3,3,2,1,0,0,0,Jalahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8064.516129
9500000,1300,3,2,2,2,3,2,1,1,1,10,Jalahalli,1,0,1,1,1,0,0,1,1,1,0,1,1,1,7307.692308
10500000,1200,2,2,0,4,0,2,4,2,0,0,Jalahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750
7500000,1320,2,2,1,1,1,3,1,2,1,1,Jalahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5681.818182
12000000,1313,2,2,2,5,1,1,3,2,1,10,Jalahalli,1,1,1,0,1,0,0,1,1,1,1,0,1,1,9139.375476
8497000,1207,2,2,2,5,3,2,2,2,1,14,Jalahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7039.76802
6000000,1200,2,2,0,3,0,2,3,2,0,0,Jalahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000
6200000,1200,2,2,1,3,1,2,2,1,1,6,Jalahalli,1,0,1,0,1,1,0,1,0,1,0,0,0,0,5166.666667
9500000,1320,3,2,1,2,1,3,3,1,1,14,Jalahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7196.969697
7500000,1290,3,2,0,2,0,2,2,2,1,7,Jalahalli,0,1,0,0,1,1,0,1,0,1,0,0,1,1,5813.953488
7280000,887,2,2,1,0,1,1,2,2,1,11,Jalahalli,1,1,1,0,1,1,0,1,1,1,1,0,1,1,8207.440812
12000000,1500,2,2,0,4,0,3,0,2,0,0,Jalahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000
9900000,1405,3,2,2,1,1,2,7,2,1,11,Jalahalli,1,1,1,0,1,0,1,1,1,1,1,0,1,1,7046.263345
9500000,1200,4,2,0,3,0,2,2,2,0,0,Jalahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7916.666667
10000000,1270,2,2,0,5,0,1,0,2,1,2,Jalahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7874.015748
11500000,1430,3,2,2,1,0,3,2,1,1,11,Jalahalli,1,1,1,0,1,1,0,1,1,1,1,0,1,1,8041.958042
7200000,1260,2,2,0,0,1,1,3,2,1,8,Jalahalli,1,1,0,0,1,1,0,1,0,1,0,0,1,1,5714.285714
8500000,1200,2,2,2,2,1,3,2,2,1,6,Jalahalli,1,0,0,0,0,1,0,1,0,1,1,0,0,1,7083.333333
14500000,1708,3,3,3,0,1,1,2,2,1,7,Jalahalli,1,1,1,0,0,0,0,1,0,1,1,0,0,1,8489.461358
9400000,1466,3,2,3,5,1,2,3,2,1,13,Jalahalli,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6412.005457
8000000,1296,3,2,0,3,0,1,2,1,1,3,Janatha Bazaar,0,0,0,1,0,0,0,1,0,1,0,0,0,0,6172.839506
9900000,1520,3,3,2,2,1,2,2,1,1,12,Janatha Bazaar,1,1,1,0,1,1,1,1,1,1,1,0,1,1,6513.157895
9900000,1470,4,3,1,2,1,2,2,2,1,12,Janatha Bazaar,1,1,1,1,1,1,0,1,1,1,1,0,1,1,6734.693878
9900000,1520,3,3,2,2,1,2,2,1,1,4,Janatha Bazaar,1,0,0,0,1,0,0,0,0,1,0,0,0,1,6513.157895
12500000,2200,3,5,0,5,3,2,2,2,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5681.818182
2000000,195,1,1,0,4,0,1,0,3,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10256.41026
32000000,3150,4,4,1,3,0,2,2,2,1,2,Janatha Bazaar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10158.73016
70000000,6449,4,10,0,4,0,1,1,2,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10854.39603
12500000,2000,4,4,0,3,0,2,1,0,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6250
45000000,2891,4,5,2,4,5,2,0,1,1,6,Janatha Bazaar,1,1,0,0,1,1,0,0,0,1,0,0,1,0,15565.54825
28200000,2300,4,5,1,4,0,0,4,0,1,1,Janatha Bazaar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12260.86957
10000000,1800,4,5,0,3,0,2,2,0,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5555.555556
7500000,1300,2,2,2,2,0,2,0,2,1,1,Janatha Bazaar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5769.230769
11700000,2900,4,10,0,3,0,3,2,0,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4034.482759
10200000,2100,4,1,1,4,0,2,2,1,0,1,Janatha Bazaar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4857.142857
9000000,600,1,1,0,2,0,2,2,0,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
17500000,2375,3,4,3,3,3,3,5,2,1,1,Janatha Bazaar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7368.421053
7500000,1277,3,2,0,3,0,1,3,2,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5873.140172
45000000,4000,4,5,4,3,0,3,1,2,1,14,Janatha Bazaar,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11250
23000000,1890,3,3,2,3,1,2,4,2,1,9,Janatha Bazaar,0,1,1,0,1,1,0,1,0,1,1,0,1,1,12169.31217
27000000,3600,4,4,0,5,0,2,2,2,0,1,Janatha Bazaar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7500
5500000,1200,2,2,0,4,0,2,2,2,1,1,Janatha Bazaar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4583.333333
60000000,9144,4,16,0,0,0,2,2,2,1,1,Janatha Bazaar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6561.67979
7500000,1140,3,3,0,0,0,0,2,2,1,1,Janatha Bazaar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6578.947368
35000000,2400,4,4,0,4,0,0,3,0,0,0,Janatha Bazaar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14583.33333
9150000,817,2,2,0,4,0,2,0,2,1,2,Jayanagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11199.5104
9900000,1080,2,2,1,4,2,2,3,2,1,2,Jayanagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9166.666667
15000000,1200,3,2,2,2,1,2,2,1,1,2,Jayanagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12500
2200000,800,2,2,0,4,0,2,1,3,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750
14000000,1350,3,3,1,1,3,3,1,1,1,6,Jayanagar,1,0,0,1,0,0,1,1,0,1,0,0,0,1,10370.37037
12200000,750,2,2,1,4,0,1,3,3,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16266.66667
15000000,940,2,2,0,1,1,1,1,1,0,3,Jayanagar,0,0,0,0,0,0,1,1,0,0,1,0,0,0,15957.44681
85000000,1200,3,3,0,4,0,2,2,2,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70833.33333
10000000,1000,3,2,0,4,0,1,4,3,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000
32500000,1400,4,3,1,4,0,2,3,0,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23214.28571
27500000,2000,3,3,2,0,1,1,2,1,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13750
64400000,3676,4,4,3,1,1,1,2,2,1,8,Jayanagar,1,1,1,0,1,0,0,1,1,1,0,0,1,0,17519.04244
51900000,2899,3,3,2,1,1,1,2,2,1,9,Jayanagar,1,1,1,0,1,1,0,1,1,1,0,0,1,0,17902.72508
17200000,1328,2,2,2,3,3,1,1,1,1,12,Jayanagar,1,1,1,0,1,1,1,1,1,1,0,1,1,1,12951.80723
8500000,1350,3,2,1,4,1,2,0,1,0,2,Jayanagar,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6296.296296
5500000,780,2,1,1,4,0,2,4,2,1,3,Jayanagar,0,1,0,0,0,0,0,1,0,1,0,0,0,0,7051.282051
30000000,2006,3,3,2,4,1,2,2,2,1,9,Jayanagar,1,1,1,0,1,1,0,1,0,1,0,0,1,1,14955.1346
11500000,1545,3,2,3,4,1,2,2,2,1,2,Jayanagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7443.365696
23900000,1568,3,2,2,5,1,1,2,1,1,2,Jayanagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15242.34694
15000000,1520,3,2,2,3,1,2,3,2,1,4,Jayanagar,0,1,1,0,0,0,0,1,0,1,0,0,0,0,9868.421053
23000000,2114,3,3,2,4,3,2,8,2,1,6,Jayanagar,0,0,1,0,0,1,1,1,0,1,0,0,0,1,10879.84863
32500000,2325,3,3,2,3,3,3,2,2,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13978.49462
20000000,3800,3,5,1,2,0,2,2,2,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5263.157895
30000000,6500,4,12,0,4,0,2,5,1,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615.384615
32000000,2800,4,1,0,4,0,2,4,0,0,0,Jayanagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11428.57143
9500000,1800,4,4,2,1,0,1,5,2,0,0,J P Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277.777778
17800000,2033,3,3,1,4,3,2,1,1,1,3,J P Nagar,0,1,0,0,0,0,0,1,0,1,0,0,0,0,8755.533694
3400000,670,2,2,2,4,1,1,2,0,1,9,J P Nagar,1,0,1,1,0,1,1,0,1,1,1,0,0,1,5074.626866
19400000,1850,3,3,2,0,5,2,2,2,0,0,J P Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10486.48649
9300000,2080,3,3,2,4,1,2,3,2,1,11,J P Nagar,1,1,1,0,1,1,1,1,1,1,1,0,1,0,4471.153846
6000000,1365,3,3,2,4,2,2,3,2,0,2,J P Nagar,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4395.604396
10500000,1570,3,3,3,4,1,2,1,1,1,7,J P Nagar,1,1,1,0,0,0,0,1,0,1,0,0,1,1,6687.898089
6500000,1200,2,2,2,1,1,2,1,1,1,4,J P Nagar,0,0,0,1,0,0,0,1,0,1,0,0,0,1,5416.666667
9200000,1305,3,2,2,1,1,3,2,2,1,12,J P Nagar,1,1,1,0,1,1,1,1,1,1,1,0,1,1,7049.808429
6100000,1380,3,3,3,4,1,2,4,1,0,0,J P Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4420.289855
6900000,2400,4,6,2,4,0,2,4,3,0,0,J P Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875
7500000,1800,3,3,0,2,0,2,1,0,0,0,J P Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166.666667
9000000,1460,3,3,2,4,1,3,3,2,1,8,J P Nagar,1,1,0,0,1,0,0,1,1,1,0,0,1,1,6164.383562
14000000,1400,2,3,1,4,0,2,1,1,1,1,J P Nagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000
9500000,1500,3,3,3,2,1,2,1,2,0,1,J P Nagar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6333.333333
18200000,1915,3,3,3,5,0,1,1,2,1,1,J P Nagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9503.916449
16500000,1650,3,2,3,3,1,2,3,2,1,11,J P Nagar,1,1,1,1,1,1,0,1,1,1,1,0,1,0,10000
15000000,1900,3,3,3,1,1,2,1,2,1,1,J P Nagar,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7894.736842
11500000,2400,4,7,3,3,0,3,1,1,0,1,J P Nagar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4791.666667
7000000,1300,3,3,3,4,1,2,3,2,1,2,J P Nagar,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5384.615385
16500000,1568,2,2,2,5,1,1,2,1,1,10,J P Nagar,1,1,1,1,1,0,0,1,1,1,1,0,1,0,10522.95918
7000000,1130,2,2,2,4,1,2,1,1,1,7,J P Nagar,1,0,0,0,1,1,1,1,1,1,0,0,0,0,6194.690265
6800000,1075,3,2,1,4,1,2,2,1,1,2,J P Nagar,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6325.581395
6000000,1080,2,2,3,4,1,2,5,2,1,7,J P Nagar,0,0,1,0,1,1,1,1,0,1,1,0,0,0,5555.555556
7200000,1200,2,2,2,4,3,2,1,2,0,0,J P Nagar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000
15000000,1703,3,3,3,3,0,2,1,1,1,14,Kadubisanahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8807.985907
8000000,1500,3,3,3,4,1,2,3,1,1,7,Kadubisanahalli,1,0,0,0,1,1,1,0,1,1,0,0,0,1,5333.333333
9500000,1342,2,2,3,4,1,3,2,1,1,12,Kadubisanahalli,1,1,1,0,1,1,1,1,1,1,1,0,1,1,7078.986587
7500000,940,2,2,0,2,0,2,3,1,0,8,Kadubisanahalli,0,1,1,0,1,0,0,1,1,0,1,1,1,0,7978.723404
10500000,1365,3,2,2,2,1,2,1,1,1,9,Kadubisanahalli,1,1,0,0,1,1,0,1,1,1,1,0,1,0,7692.307692
5500000,1090,2,2,2,3,1,2,1,2,1,1,Kadubisanahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5045.87156
10000000,1000,2,2,1,3,0,2,2,0,0,1,Kadubisanahalli,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000
12000000,1277,2,2,2,3,3,2,2,2,0,13,Kadubisanahalli,1,1,1,1,1,1,1,1,1,0,1,1,1,1,9397.024276
27000000,1715,3,2,2,4,1,2,6,1,1,11,Kadubisanahalli,1,1,1,0,1,0,1,1,1,1,1,0,1,1,15743.44023
7800000,1108,2,2,1,2,1,2,2,1,1,5,Kadubisanahalli,0,1,1,0,0,0,0,1,0,1,0,0,0,1,7039.711191
37500000,3755,4,5,4,2,3,2,2,2,1,2,Kadubisanahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9986.684421
6500000,935,2,2,2,4,1,2,2,2,1,10,Kadubisanahalli,1,1,1,0,1,1,0,1,1,1,0,0,1,1,6951.871658
25000000,2800,4,4,4,4,0,3,2,1,1,12,Kadubisanahalli,1,1,1,0,1,1,1,1,1,1,1,0,1,1,8928.571429
11000000,1349,2,2,2,2,1,2,5,2,0,0,Kadubisanahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8154.188288
10000000,1350,2,2,3,4,1,2,2,2,0,7,Kadubisanahalli,1,1,0,0,0,1,0,1,1,0,0,0,1,1,7407.407407
7500000,1310,2,2,2,2,1,2,3,1,1,8,Kadubisanahalli,1,1,0,0,1,1,0,1,0,1,1,0,0,1,5725.19084
15400000,1427,3,3,3,0,1,1,1,2,1,14,Kadubisanahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10791.87106
9700000,1107,2,2,2,0,1,1,1,2,1,14,Kadubisanahalli,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8762.420958
8500000,1187,2,2,4,3,1,3,3,2,1,8,Kadubisanahalli,1,1,0,0,1,0,0,1,1,1,0,0,1,1,7160.909857
